timestamp,link_id,link_name,utilisation_percent,anomaly_injected
2026-05-08 08:00:00,link_2,LON-FRA-MPLS-02,53.7,False
2026-05-08 08:00:00,link_3,NYC-SIN-IPLC-01,56.04,False
2026-05-08 08:00:00,link_4,FRA-DXB-MPLS-03,60.5,False
2026-05-08 08:00:00,link_5,SIN-SYD-IPLC-02,67.37,False
2026-05-08 08:15:00,link_1,LON-NYC-MPLS-01,43.55,False
2026-05-08 08:15:00,link_2,LON-FRA-MPLS-02,54.88,False
2026-05-08 08:15:00,link_3,NYC-SIN-IPLC-01,57.69,False
2026-05-08 08:15:00,link_4,FRA-DXB-MPLS-03,67.35,False
2026-05-08 08:15:00,link_5,SIN-SYD-IPLC-02,73.61,False
2026-05-08 08:30:00,link_1,LON-NYC-MPLS-01,49.9,False
2026-05-08 08:30:00,link_2,LON-FRA-MPLS-02,55.47,False
2026-05-08 08:30:00,link_3,NYC-SIN-IPLC-01,57.79,False
2026-05-08 08:30:00,link_4,FRA-DXB-MPLS-03,68.64,False
2026-05-08 08:30:00,link_5,SIN-SYD-IPLC-02,75.95,False
2026-05-08 08:45:00,link_1,LON-NYC-MPLS-01,44.48,False
2026-05-08 08:45:00,link_2,LON-FRA-MPLS-02,50.99,False
2026-05-08 08:45:00,link_3,NYC-SIN-IPLC-01,61.16,False
2026-05-08 08:45:00,link_4,FRA-DXB-MPLS-03,65.26,False
2026-05-08 08:45:00,link_5,SIN-SYD-IPLC-02,71.0,False
2026-05-08 09:00:00,link_1,LON-NYC-MPLS-01,49.47,False
2026-05-08 09:00:00,link_2,LON-FRA-MPLS-02,49.98,False
2026-05-08 09:00:00,link_3,NYC-SIN-IPLC-01,62.45,False
2026-05-08 09:00:00,link_4,FRA-DXB-MPLS-03,65.38,False
2026-05-08 09:00:00,link_5,SIN-SYD-IPLC-02,78.16,False
2026-05-08 09:15:00,link_1,LON-NYC-MPLS-01,43.66,False
2026-05-08 09:15:00,link_2,LON-FRA-MPLS-02,51.2,False
2026-05-08 09:15:00,link_3,NYC-SIN-IPLC-01,59.45,False
2026-05-08 09:15:00,link_4,FRA-DXB-MPLS-03,71.94,False
2026-05-08 09:15:00,link_5,SIN-SYD-IPLC-02,74.13,False
2026-05-08 09:30:00,link_1,LON-NYC-MPLS-01,46.22,False
2026-05-08 09:30:00,link_2,LON-FRA-MPLS-02,55.78,False
2026-05-08 09:30:00,link_3,NYC-SIN-IPLC-01,66.79,False
2026-05-08 09:30:00,link_4,FRA-DXB-MPLS-03,67.21,False
2026-05-08 09:30:00,link_5,SIN-SYD-IPLC-02,77.88,False
2026-05-08 09:45:00,link_1,LON-NYC-MPLS-01,51.46,False
2026-05-08 09:45:00,link_2,LON-FRA-MPLS-02,59.09,False
2026-05-08 09:45:00,link_3,NYC-SIN-IPLC-01,60.81,False
2026-05-08 09:45:00,link_4,FRA-DXB-MPLS-03,70.36,False
2026-05-08 09:45:00,link_5,SIN-SYD-IPLC-02,80.07,False
2026-05-08 10:00:00,link_1,LON-NYC-MPLS-01,53.72,False
2026-05-08 10:00:00,link_2,LON-FRA-MPLS-02,54.69,False
2026-05-08 10:00:00,link_3,NYC-SIN-IPLC-01,59.65,False
2026-05-08 10:00:00,link_4,FRA-DXB-MPLS-03,70.79,False
2026-05-08 10:00:00,link_5,SIN-SYD-IPLC-02,73.05,False
2026-05-08 10:15:00,link_1,LON-NYC-MPLS-01,52.63,False
2026-05-08 10:15:00,link_2,LON-FRA-MPLS-02,61.44,False
2026-05-08 10:15:00,link_3,NYC-SIN-IPLC-01,66.36,False
2026-05-08 10:15:00,link_4,FRA-DXB-MPLS-03,67.38,False
2026-05-08 10:15:00,link_5,SIN-SYD-IPLC-02,79.69,False
2026-05-08 10:30:00,link_1,LON-NYC-MPLS-01,52.35,False
2026-05-08 10:30:00,link_2,LON-FRA-MPLS-02,57.8,False
2026-05-08 10:30:00,link_3,NYC-SIN-IPLC-01,63.46,False
2026-05-08 10:30:00,link_4,FRA-DXB-MPLS-03,73.1,False
2026-05-08 10:30:00,link_5,SIN-SYD-IPLC-02,83.42,False
2026-05-08 10:45:00,link_1,LON-NYC-MPLS-01,52.35,False
2026-05-08 10:45:00,link_2,LON-FRA-MPLS-02,58.43,False
2026-05-08 10:45:00,link_3,NYC-SIN-IPLC-01,67.54,False
2026-05-08 10:45:00,link_4,FRA-DXB-MPLS-03,73.51,False
2026-05-08 10:45:00,link_5,SIN-SYD-IPLC-02,78.21,False
2026-05-08 11:00:00,link_1,LON-NYC-MPLS-01,49.34,False
2026-05-08 11:00:00,link_2,LON-FRA-MPLS-02,57.98,False
2026-05-08 11:00:00,link_3,NYC-SIN-IPLC-01,59.98,False
2026-05-08 11:00:00,link_4,FRA-DXB-MPLS-03,74.98,False
2026-05-08 11:00:00,link_5,SIN-SYD-IPLC-02,77.44,False
2026-05-08 11:15:00,link_1,LON-NYC-MPLS-01,52.11,False
2026-05-08 11:15:00,link_2,LON-FRA-MPLS-02,55.37,False
2026-05-08 11:15:00,link_3,NYC-SIN-IPLC-01,71.95,False
2026-05-08 11:15:00,link_4,FRA-DXB-MPLS-03,75.0,False
2026-05-08 11:15:00,link_5,SIN-SYD-IPLC-02,82.76,False
2026-05-08 11:30:00,link_1,LON-NYC-MPLS-01,53.34,False
2026-05-08 11:30:00,link_2,LON-FRA-MPLS-02,62.21,False
2026-05-08 11:30:00,link_3,NYC-SIN-IPLC-01,70.33,False
2026-05-08 11:30:00,link_4,FRA-DXB-MPLS-03,81.51,False
2026-05-08 11:30:00,link_5,SIN-SYD-IPLC-02,82.3,False
2026-05-08 11:45:00,link_1,LON-NYC-MPLS-01,58.32,False
2026-05-08 11:45:00,link_2,LON-FRA-MPLS-02,67.12,False
2026-05-08 11:45:00,link_3,NYC-SIN-IPLC-01,64.31,False
2026-05-08 11:45:00,link_4,FRA-DXB-MPLS-03,79.13,False
2026-05-08 11:45:00,link_5,SIN-SYD-IPLC-02,81.49,False
2026-05-08 12:00:00,link_1,LON-NYC-MPLS-01,56.56,False
2026-05-08 12:00:00,link_2,LON-FRA-MPLS-02,62.2,False
2026-05-08 12:00:00,link_3,NYC-SIN-IPLC-01,64.82,False
2026-05-08 12:00:00,link_4,FRA-DXB-MPLS-03,76.24,False
2026-05-08 12:00:00,link_5,SIN-SYD-IPLC-02,82.98,False
2026-05-08 12:15:00,link_1,LON-NYC-MPLS-01,50.58,False
2026-05-08 12:15:00,link_2,LON-FRA-MPLS-02,57.21,False
2026-05-08 12:15:00,link_3,NYC-SIN-IPLC-01,74.68,False
2026-05-08 12:15:00,link_4,FRA-DXB-MPLS-03,76.95,False
2026-05-08 12:15:00,link_5,SIN-SYD-IPLC-02,78.44,False
2026-05-08 12:30:00,link_1,LON-NYC-MPLS-01,57.13,False
2026-05-08 12:30:00,link_2,LON-FRA-MPLS-02,65.43,False
2026-05-08 12:30:00,link_3,NYC-SIN-IPLC-01,67.8,False
2026-05-08 12:30:00,link_4,FRA-DXB-MPLS-03,82.23,False
2026-05-08 12:30:00,link_5,SIN-SYD-IPLC-02,85.07,False
2026-05-08 12:45:00,link_1,LON-NYC-MPLS-01,55.26,False
2026-05-08 12:45:00,link_2,LON-FRA-MPLS-02,58.49,False
2026-05-08 12:45:00,link_3,NYC-SIN-IPLC-01,67.81,False
2026-05-08 12:45:00,link_4,FRA-DXB-MPLS-03,79.85,False
2026-05-08 12:45:00,link_5,SIN-SYD-IPLC-02,88.98,False
2026-05-08 13:00:00,link_1,LON-NYC-MPLS-01,54.59,False
2026-05-08 13:00:00,link_2,LON-FRA-MPLS-02,59.96,False
2026-05-08 13:00:00,link_3,NYC-SIN-IPLC-01,63.76,False
2026-05-08 13:00:00,link_4,FRA-DXB-MPLS-03,73.84,False
2026-05-08 13:00:00,link_5,SIN-SYD-IPLC-02,82.34,False
2026-05-08 13:15:00,link_1,LON-NYC-MPLS-01,58.62,False
2026-05-08 13:15:00,link_2,LON-FRA-MPLS-02,63.05,False
2026-05-08 13:15:00,link_3,NYC-SIN-IPLC-01,69.7,False
2026-05-08 13:15:00,link_4,FRA-DXB-MPLS-03,80.58,False
2026-05-08 13:15:00,link_5,SIN-SYD-IPLC-02,82.23,False
2026-05-08 13:30:00,link_1,LON-NYC-MPLS-01,60.0,False
2026-05-08 13:30:00,link_2,LON-FRA-MPLS-02,64.27,False
2026-05-08 13:30:00,link_3,NYC-SIN-IPLC-01,70.21,False
2026-05-08 13:30:00,link_4,FRA-DXB-MPLS-03,81.61,False
2026-05-08 13:30:00,link_5,SIN-SYD-IPLC-02,85.39,False
2026-05-08 13:45:00,link_1,LON-NYC-MPLS-01,59.77,False
2026-05-08 13:45:00,link_2,LON-FRA-MPLS-02,60.95,False
2026-05-08 13:45:00,link_3,NYC-SIN-IPLC-01,73.12,False
2026-05-08 13:45:00,link_4,FRA-DXB-MPLS-03,82.82,False
2026-05-08 13:45:00,link_5,SIN-SYD-IPLC-02,93.51,False
2026-05-08 14:00:00,link_1,LON-NYC-MPLS-01,54.48,False
2026-05-08 14:00:00,link_2,LON-FRA-MPLS-02,63.17,False
2026-05-08 14:00:00,link_3,NYC-SIN-IPLC-01,66.8,False
2026-05-08 14:00:00,link_4,FRA-DXB-MPLS-03,76.8,False
2026-05-08 14:00:00,link_5,SIN-SYD-IPLC-02,88.3,False
2026-05-08 14:15:00,link_1,LON-NYC-MPLS-01,56.05,False
2026-05-08 14:15:00,link_2,LON-FRA-MPLS-02,66.12,False
2026-05-08 14:15:00,link_3,NYC-SIN-IPLC-01,66.41,False
2026-05-08 14:15:00,link_4,FRA-DXB-MPLS-03,76.55,False
2026-05-08 14:15:00,link_5,SIN-SYD-IPLC-02,84.69,False
2026-05-08 14:30:00,link_1,LON-NYC-MPLS-01,57.9,False
2026-05-08 14:30:00,link_2,LON-FRA-MPLS-02,66.45,False
2026-05-08 14:30:00,link_3,NYC-SIN-IPLC-01,72.24,False
2026-05-08 14:30:00,link_4,FRA-DXB-MPLS-03,75.05,False
2026-05-08 14:30:00,link_5,SIN-SYD-IPLC-02,84.99,False
2026-05-08 14:45:00,link_1,LON-NYC-MPLS-01,59.72,False
2026-05-08 14:45:00,link_2,LON-FRA-MPLS-02,67.52,False
2026-05-08 14:45:00,link_3,NYC-SIN-IPLC-01,73.77,False
2026-05-08 14:45:00,link_4,FRA-DXB-MPLS-03,78.66,False
2026-05-08 14:45:00,link_5,SIN-SYD-IPLC-02,88.31,False
2026-05-08 15:00:00,link_1,LON-NYC-MPLS-01,55.19,False
2026-05-08 15:00:00,link_2,LON-FRA-MPLS-02,69.32,False
2026-05-08 15:00:00,link_3,NYC-SIN-IPLC-01,65.84,False
2026-05-08 15:00:00,link_4,FRA-DXB-MPLS-03,79.72,False
2026-05-08 15:00:00,link_5,SIN-SYD-IPLC-02,81.76,False
2026-05-08 15:15:00,link_1,LON-NYC-MPLS-01,55.86,False
2026-05-08 15:15:00,link_2,LON-FRA-MPLS-02,65.79,False
2026-05-08 15:15:00,link_3,NYC-SIN-IPLC-01,73.55,False
2026-05-08 15:15:00,link_4,FRA-DXB-MPLS-03,75.72,False
2026-05-08 15:15:00,link_5,SIN-SYD-IPLC-02,86.04,False
2026-05-08 15:30:00,link_1,LON-NYC-MPLS-01,52.84,False
2026-05-08 15:30:00,link_2,LON-FRA-MPLS-02,62.44,False
2026-05-08 15:30:00,link_3,NYC-SIN-IPLC-01,70.12,False
2026-05-08 15:30:00,link_4,FRA-DXB-MPLS-03,76.51,False
2026-05-08 15:30:00,link_5,SIN-SYD-IPLC-02,80.51,False
2026-05-08 15:45:00,link_1,LON-NYC-MPLS-01,52.28,False
2026-05-08 15:45:00,link_2,LON-FRA-MPLS-02,65.34,False
2026-05-08 15:45:00,link_3,NYC-SIN-IPLC-01,72.93,False
2026-05-08 15:45:00,link_4,FRA-DXB-MPLS-03,70.4,False
2026-05-08 15:45:00,link_5,SIN-SYD-IPLC-02,86.23,False
2026-05-08 16:00:00,link_1,LON-NYC-MPLS-01,57.96,False
2026-05-08 16:00:00,link_2,LON-FRA-MPLS-02,63.79,False
2026-05-08 16:00:00,link_3,NYC-SIN-IPLC-01,69.05,False
2026-05-08 16:00:00,link_4,FRA-DXB-MPLS-03,80.65,False
2026-05-08 16:00:00,link_5,SIN-SYD-IPLC-02,82.11,False
2026-05-08 16:15:00,link_1,LON-NYC-MPLS-01,59.21,False
2026-05-08 16:15:00,link_2,LON-FRA-MPLS-02,63.5,False
2026-05-08 16:15:00,link_3,NYC-SIN-IPLC-01,61.24,False
2026-05-08 16:15:00,link_4,FRA-DXB-MPLS-03,70.95,False
2026-05-08 16:15:00,link_5,SIN-SYD-IPLC-02,83.07,False
2026-05-08 16:30:00,link_1,LON-NYC-MPLS-01,54.51,False
2026-05-08 16:30:00,link_2,LON-FRA-MPLS-02,62.05,False
2026-05-08 16:30:00,link_3,NYC-SIN-IPLC-01,67.86,False
2026-05-08 16:30:00,link_4,FRA-DXB-MPLS-03,76.23,False
2026-05-08 16:30:00,link_5,SIN-SYD-IPLC-02,80.82,False
2026-05-08 16:45:00,link_1,LON-NYC-MPLS-01,57.28,False
2026-05-08 16:45:00,link_2,LON-FRA-MPLS-02,58.29,False
2026-05-08 16:45:00,link_3,NYC-SIN-IPLC-01,70.95,False
2026-05-08 16:45:00,link_4,FRA-DXB-MPLS-03,75.24,False
2026-05-08 16:45:00,link_5,SIN-SYD-IPLC-02,83.37,False
2026-05-08 17:00:00,link_1,LON-NYC-MPLS-01,54.86,False
2026-05-08 17:00:00,link_2,LON-FRA-MPLS-02,57.4,False
2026-05-08 17:00:00,link_3,NYC-SIN-IPLC-01,64.51,False
2026-05-08 17:00:00,link_4,FRA-DXB-MPLS-03,74.04,False
2026-05-08 17:00:00,link_5,SIN-SYD-IPLC-02,80.08,False
2026-05-08 17:15:00,link_1,LON-NYC-MPLS-01,51.32,False
2026-05-08 17:15:00,link_2,LON-FRA-MPLS-02,59.62,False
2026-05-08 17:15:00,link_3,NYC-SIN-IPLC-01,65.41,False
2026-05-08 17:15:00,link_4,FRA-DXB-MPLS-03,73.44,False
2026-05-08 17:15:00,link_5,SIN-SYD-IPLC-02,86.36,False
2026-05-08 17:30:00,link_1,LON-NYC-MPLS-01,53.78,False
2026-05-08 17:30:00,link_2,LON-FRA-MPLS-02,59.75,False
2026-05-08 17:30:00,link_3,NYC-SIN-IPLC-01,65.39,False
2026-05-08 17:30:00,link_4,FRA-DXB-MPLS-03,69.49,False
2026-05-08 17:30:00,link_5,SIN-SYD-IPLC-02,83.39,False
2026-05-08 17:45:00,link_1,LON-NYC-MPLS-01,56.73,False
2026-05-08 17:45:00,link_2,LON-FRA-MPLS-02,56.63,False
2026-05-08 17:45:00,link_3,NYC-SIN-IPLC-01,56.52,False
2026-05-08 17:45:00,link_4,FRA-DXB-MPLS-03,70.79,False
2026-05-08 17:45:00,link_5,SIN-SYD-IPLC-02,74.42,False
2026-05-08 18:00:00,link_1,LON-NYC-MPLS-01,51.39,False
2026-05-08 18:00:00,link_2,LON-FRA-MPLS-02,59.27,False
2026-05-08 18:00:00,link_3,NYC-SIN-IPLC-01,69.51,False
2026-05-08 18:00:00,link_4,FRA-DXB-MPLS-03,73.91,False
2026-05-08 18:00:00,link_5,SIN-SYD-IPLC-02,78.07,False
2026-05-08 18:15:00,link_1,LON-NYC-MPLS-01,55.56,False
2026-05-08 18:15:00,link_2,LON-FRA-MPLS-02,63.55,False
2026-05-08 18:15:00,link_3,NYC-SIN-IPLC-01,61.05,False
2026-05-08 18:15:00,link_4,FRA-DXB-MPLS-03,73.99,False
2026-05-08 18:15:00,link_5,SIN-SYD-IPLC-02,78.84,False
